# bin/capture-manifest scratch/work/kokkos-all-production, taken 2026-09-12 at psyclone 8f5462666b lfric_apps df61404edc: psy module, invoke, kernel, region symbol
ffsl_hori_alg_mod_psy	invoke_7	average_w2_to_w2b_code	average_w2_to_w2b_r_double_kokkos
ffsl_hori_alg_mod_psy	invoke_8	fv_divergence_x_code	fv_divergence_x_kokkos
ffsl_hori_alg_mod_psy	invoke_8	fv_divergence_y_code	fv_divergence_y_kokkos
ffsl_vert_alg_mod_psy	invoke_0_fv_difference_z_kernel_type	fv_difference_z_code	fv_difference_z_kokkos
ffsl_vert_alg_mod_psy	invoke_2_fv_divergence_z_kernel_type	fv_divergence_z_code	fv_divergence_z_kokkos
ffsl_vert_alg_mod_psy	invoke_5_ffsl_flux_z_constant_kernel_type	ffsl_flux_z_constant_code	ffsl_flux_z_constant_kokkos
ffsl_vert_alg_mod_psy	invoke_8_ffsl_flux_z_ppm_kernel_type	ffsl_flux_z_ppm_code	ffsl_flux_z_ppm_kokkos
flux_precomputations_alg_mod_psy	invoke_10_restrict_w2_kernel_type	restrict_w2_code	restrict_w2_r_double_kokkos
flux_precomputations_alg_mod_psy	invoke_11_restrict_w2h_kernel_type	restrict_w2h_code	restrict_w2h_r_double_kokkos
flux_precomputations_alg_mod_psy	invoke_12_restrict_w2v_kernel_type	restrict_w2v_code	restrict_w2v_r_double_kokkos
flux_precomputations_alg_mod_psy	invoke_14	consist_w2_to_sh_w2_code	consist_w2_to_sh_w2_double_kokkos
flux_precomputations_alg_mod_psy	invoke_15	consist_w2h_to_sh_w2h_code	consist_w2h_to_sh_w2h_r_double_kokkos
flux_precomputations_alg_mod_psy	invoke_16_consist_w2v_to_sh_w2v_kernel_type	consist_w2v_to_sh_w2v_code	consist_w2v_to_sh_w2v_r_double_kokkos
flux_precomputations_alg_mod_psy	invoke_18_fv_difference_3d_kernel_type	fv_difference_3d_code	fv_difference_3d_kokkos
flux_precomputations_alg_mod_psy	invoke_19_fv_difference_2d_kernel_type	fv_difference_2d_code	fv_difference_2d_kokkos
flux_precomputations_alg_mod_psy	invoke_20_fv_difference_z_kernel_type	fv_difference_z_code	fv_difference_z_kokkos
flux_precomputations_alg_mod_psy	invoke_24_shift_mass_w3_kernel_type	shift_mass_w3_code	shift_mass_w3_r_double_kokkos
flux_precomputations_alg_mod_psy	invoke_29	fv_difference_x_code	fv_difference_x_kokkos
flux_precomputations_alg_mod_psy	invoke_29	fv_difference_y_code	fv_difference_y_kokkos
flux_precomputations_alg_mod_psy	invoke_32_vert_dep_dist_ffsl_kernel_type	vert_dep_dist_ffsl_code	vert_dep_dist_ffsl_kokkos
flux_precomputations_alg_mod_psy	invoke_5_restrict_w2_kernel_type	restrict_w2_code	restrict_w2_r_double_kokkos
flux_precomputations_alg_mod_psy	invoke_6_split_w2_field_kernel_type	split_w2_field_code	split_w2_field_r_double_kokkos
flux_precomputations_alg_mod_psy	invoke_restrict_ref_field	restrict_scalar_weighted_kernel_code	restrict_scalar_weighted_r_double_kokkos
geostrophic_forcing_alg_mod_psy	invoke_3_profile_interp_kernel_type	profile_interp_code	profile_interp_kokkos
geostrophic_forcing_alg_mod_psy	invoke_5_profile_interp_kernel_type	profile_interp_code	profile_interp_kokkos
gungho_init_fields_mod_psy	invoke_0_split_w2_field_kernel_type	split_w2_field_code	split_w2_field_r_double_kokkos
gungho_init_fields_mod_psy	invoke_1_combine_w2_field_kernel_type	combine_w2_field_code	combine_w2_field_r_double_kokkos
